,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2023-10-19 03:45:00+00:00,34,1049,556,0,479,2368,0,258,3125,1050
2023-10-19 04:00:00+00:00,34,925,582,0,479,2513,0,258,3058,1017
2023-10-19 04:15:00+00:00,34,1019,615,0,479,2568,0,252,2983,1062
2023-10-19 04:30:00+00:00,34,1127,660,0,479,2644,0,254,2945,1043
2023-10-19 04:45:00+00:00,34,1205,772,0,479,2796,0,253,2994,1029
2023-10-19 05:00:00+00:00,34,1350,810,0,478,2804,0,252,2954,1007
2023-10-19 05:15:00+00:00,34,1519,854,0,477,2877,0,243,3068,1070
2023-10-19 05:30:00+00:00,34,1655,906,0,478,3013,0,243,3041,1064
2023-10-19 05:45:00+00:00,34,2072,973,0,478,3039,0,248,2940,1080
2023-10-19 06:00:00+00:00,33,2368,998,0,478,3108,0,253,2806,1065
2023-10-19 06:15:00+00:00,33,2474,945,0,478,3146,1,251,2774,1054
2023-10-19 06:30:00+00:00,33,2472,983,0,478,3106,4,252,2710,1024
2023-10-19 06:45:00+00:00,33,2633,1025,0,478,3053,5,255,2707,964
2023-10-19 07:00:00+00:00,33,2813,1076,0,478,3027,8,259,2714,882
2023-10-19 07:15:00+00:00,33,2852,1094,0,478,3072,11,272,2626,857
2023-10-19 07:30:00+00:00,35,2838,1084,0,478,3092,17,275,2395,826
2023-10-19 07:45:00+00:00,35,2831,1085,0,478,3109,20,277,2367,820
2023-10-19 08:00:00+00:00,34,3025,1144,0,478,3412,25,276,2275,782
2023-10-19 08:15:00+00:00,34,3108,1209,0,478,3756,22,280,2031,730
2023-10-19 08:30:00+00:00,34,3056,1260,0,478,4034,27,282,1881,688
2023-10-19 08:45:00+00:00,34,2945,1229,0,478,4356,32,273,1849,653
2023-10-19 09:00:00+00:00,34,2738,1189,0,478,4302,43,264,1880,578
2023-10-19 09:15:00+00:00,34,2741,1214,0,478,4349,48,253,1702,536
2023-10-19 09:30:00+00:00,34,2653,1242,0,478,4329,55,244,1616,517
2023-10-19 09:45:00+00:00,34,2667,1262,0,478,4346,53,249,1616,497
2023-10-19 10:00:00+00:00,34,2956,1328,0,478,4352,54,248,1658,481
2023-10-19 10:15:00+00:00,34,2969,1426,0,478,4306,62,244,1675,472
2023-10-19 10:30:00+00:00,34,2934,1429,0,478,4265,66,245,1700,484
2023-10-19 10:45:00+00:00,34,2820,1418,0,478,4484,65,248,1699,486
2023-10-19 11:00:00+00:00,34,2728,1356,0,478,4289,55,246,1515,428
2023-10-19 11:15:00+00:00,34,2812,1358,0,478,4174,50,247,1610,455
2023-10-19 11:30:00+00:00,34,2900,1410,0,478,4040,63,240,1645,466
2023-10-19 11:45:00+00:00,35,2992,1410,0,478,3865,74,251,1656,475
2023-10-19 12:00:00+00:00,34,2948,1436,0,479,3640,63,256,1681,487
2023-10-19 12:15:00+00:00,35,3045,1448,0,478,3528,55,255,1670,493
2023-10-19 12:30:00+00:00,34,3090,1445,0,478,3318,48,255,1654,548
2023-10-19 12:45:00+00:00,34,3114,1450,0,478,3292,50,255,1586,546
2023-10-19 13:00:00+00:00,34,3273,1391,0,478,3176,50,263,1494,594
2023-10-19 13:15:00+00:00,34,3251,1368,0,478,3161,36,261,1528,648
2023-10-19 13:30:00+00:00,33,3251,1386,0,478,3166,31,270,1569,722
2023-10-19 13:45:00+00:00,33,3220,1385,0,478,3224,30,276,1625,774
2023-10-19 14:00:00+00:00,33,3185,1318,0,478,3173,28,282,1611,788
2023-10-19 14:15:00+00:00,33,3239,1283,0,479,3232,25,286,1536,794
2023-10-19 14:30:00+00:00,33,2842,1320,0,479,3264,16,285,1500,826
2023-10-19 14:45:00+00:00,33,2855,1326,0,479,3304,12,287,1531,848
2023-10-19 15:00:00+00:00,34,2930,1294,0,479,3357,8,287,1554,838
2023-10-19 15:15:00+00:00,34,2986,1285,0,479,3402,8,286,1574,873
2023-10-19 15:30:00+00:00,34,2959,1290,0,479,3385,7,283,1567,928
2023-10-19 15:45:00+00:00,34,3021,1355,0,479,3435,3,286,1601,968
2023-10-19 16:00:00+00:00,34,2956,1394,0,479,3573,1,285,1621,977
2023-10-19 16:15:00+00:00,34,3125,1408,0,479,3661,0,284,1533,1038
2023-10-19 16:30:00+00:00,34,3130,1422,0,479,3775,0,286,1431,1071
2023-10-19 16:45:00+00:00,34,3145,1435,0,479,3808,0,289,1443,1069
2023-10-19 17:00:00+00:00,34,3271,1464,0,479,3851,0,286,1473,1038
2023-10-19 17:15:00+00:00,34,3352,1462,0,479,3916,0,291,1568,1005
2023-10-19 17:30:00+00:00,34,3222,1442,0,479,3975,0,290,1683,1037
2023-10-19 17:45:00+00:00,34,3110,1404,0,479,3893,0,293,1749,1009
2023-10-19 18:00:00+00:00,34,2944,1338,0,479,3865,0,297,1820,1011
2023-10-19 18:15:00+00:00,34,2806,1301,0,479,3795,0,302,1851,1019
2023-10-19 18:30:00+00:00,34,2638,1254,0,479,3707,0,301,1864,1031
2023-10-19 18:45:00+00:00,34,2367,1240,0,479,3694,0,304,1899,1054
2023-10-19 19:00:00+00:00,34,1997,1172,0,479,3364,0,299,1913,1082
2023-10-19 19:15:00+00:00,34,1799,1090,0,479,3133,0,298,2068,1128
2023-10-19 19:30:00+00:00,34,1677,1042,0,479,2989,0,294,2125,1107
2023-10-19 19:45:00+00:00,34,1712,999,0,479,2838,0,292,2187,1112
2023-10-19 20:00:00+00:00,34,1880,938,0,479,2990,0,291,2133,1173
2023-10-19 20:15:00+00:00,34,1897,922,0,479,3181,0,284,2256,1202
2023-10-19 20:30:00+00:00,34,1701,867,0,479,3094,0,270,2345,1240
2023-10-19 20:45:00+00:00,34,1626,812,0,479,3114,0,271,2384,1272
2023-10-19 21:00:00+00:00,34,1347,786,0,479,3040,0,274,2369,1288
2023-10-19 21:15:00+00:00,34,1183,773,0,479,3018,0,270,2335,1335
2023-10-19 21:30:00+00:00,34,1121,772,0,479,2922,0,276,2189,1399
2023-10-19 21:45:00+00:00,34,1103,761,0,479,2822,0,276,2035,1480
2023-10-19 22:00:00+00:00,33,1128,692,0,479,2596,0,275,2116,1491
2023-10-19 22:15:00+00:00,32,1153,628,0,479,2527,0,271,2198,1446
2023-10-19 22:30:00+00:00,32,1184,650,0,479,2503,0,269,2209,1364
2023-10-19 22:45:00+00:00,32,1068,630,0,479,2478,0,274,2292,1331
2023-10-19 23:00:00+00:00,32,1096,567,0,479,2433,0,261,2370,1367
2023-10-19 23:15:00+00:00,32,1082,536,0,479,2403,0,265,2398,1439
2023-10-19 23:30:00+00:00,32,1037,532,0,479,2431,0,258,2484,1497
2023-10-19 23:45:00+00:00,31,1004,538,0,479,2466,0,247,2560,1523
2023-10-20 00:00:00+00:00,29,1015,528,0,479,2505,0,236,2556,1644
2023-10-20 00:15:00+00:00,28,1013,522,0,479,2601,0,220,2599,1683
2023-10-20 00:30:00+00:00,27,974,529,0,479,2546,0,217,2650,1691
2023-10-20 00:45:00+00:00,27,965,543,0,479,2445,0,222,2636,1707
2023-10-20 01:00:00+00:00,27,974,527,0,479,2557,0,240,2705,1705
2023-10-20 01:15:00+00:00,27,954,526,0,479,2591,0,240,2782,1708
2023-10-20 01:30:00+00:00,27,954,525,0,479,2575,0,246,2796,1696
2023-10-20 01:45:00+00:00,27,949,523,0,479,2606,0,247,2779,1691
2023-10-20 02:00:00+00:00,27,1009,523,0,479,2811,0,242,2703,1731
2023-10-20 02:15:00+00:00,27,997,531,0,479,2879,0,243,2691,1788
2023-10-20 02:30:00+00:00,27,973,542,0,479,2913,0,249,2760,1882
2023-10-20 02:45:00+00:00,23,956,548,0,479,2977,0,248,2789,1961
2023-10-20 03:00:00+00:00,23,955,583,0,479,2959,0,250,2852,1998
2023-10-20 03:15:00+00:00,23,960,635,0,479,2953,0,258,2861,2012
2023-10-20 03:30:00+00:00,23,959,646,0,479,3101,0,258,2887,2037
2023-10-20 03:45:00+00:00,23,979,654,0,479,3078,0,255,2982,2034
2023-10-20 04:00:00+00:00,23,1011,697,0,479,3083,0,249,2978,1973
2023-10-20 04:15:00+00:00,24,1042,716,0,479,3170,0,249,2963,2044
2023-10-20 04:30:00+00:00,24,1082,736,0,479,3304,0,250,2962,2090
2023-10-20 04:45:00+00:00,23,1302,762,0,479,3462,0,252,2961,2070
2023-10-20 05:00:00+00:00,22,1557,852,0,479,3555,0,252,2914,2043
2023-10-20 05:15:00+00:00,22,1804,949,0,479,3794,0,255,2839,2077
2023-10-20 05:30:00+00:00,22,1955,976,0,479,3910,0,250,2789,2136
2023-10-20 05:45:00+00:00,23,2067,979,0,479,4006,0,258,2763,2164
2023-10-20 06:00:00+00:00,22,2078,1066,0,479,3944,0,243,2711,2131
2023-10-20 06:15:00+00:00,22,2103,1156,0,479,4055,0,239,2591,2196
2023-10-20 06:30:00+00:00,22,2087,1193,0,479,4151,0,240,2544,2194
2023-10-20 06:45:00+00:00,21,2163,1194,0,479,4242,0,234,2530,2180
2023-10-20 07:00:00+00:00,21,2140,1285,0,479,4353,1,240,2515,2183
2023-10-20 07:15:00+00:00,21,2141,1331,0,479,4417,1,239,2574,2212
2023-10-20 07:30:00+00:00,22,2146,1358,0,479,4481,3,238,2666,2228
2023-10-20 07:45:00+00:00,23,2126,1350,0,479,4560,6,238,2760,2249
2023-10-20 08:00:00+00:00,23,2067,1330,0,478,4574,9,242,2840,2299
2023-10-20 08:15:00+00:00,21,1970,1309,0,478,4541,12,245,2856,2330
2023-10-20 08:30:00+00:00,21,2013,1324,0,478,4275,14,248,2758,2242
2023-10-20 08:45:00+00:00,21,2053,1334,0,477,4515,16,248,2710,2374
2023-10-20 09:00:00+00:00,21,2046,1307,0,476,4440,16,245,2707,2362
2023-10-20 09:15:00+00:00,22,1981,1276,0,478,4555,19,243,2748,2408
2023-10-20 09:30:00+00:00,21,2004,1265,0,478,4394,19,242,2727,2370
2023-10-20 09:45:00+00:00,21,2002,1293,0,478,4535,18,242,2654,2402
2023-10-20 10:00:00+00:00,21,1970,1288,0,478,4524,19,238,2646,2392
2023-10-20 10:15:00+00:00,20,1911,1286,0,478,4543,20,223,2646,2386
2023-10-20 10:30:00+00:00,20,1843,1288,0,478,4546,22,220,2658,2379
2023-10-20 10:45:00+00:00,21,1736,1286,0,478,4580,24,215,2583,2382
2023-10-20 11:00:00+00:00,23,1685,1242,0,478,4568,21,216,2370,2353
2023-10-20 11:15:00+00:00,22,1693,1240,0,478,4475,24,213,2252,2318
2023-10-20 11:30:00+00:00,22,1781,1244,0,478,4393,26,217,2190,2259
2023-10-20 11:45:00+00:00,24,1747,1252,0,478,4386,26,220,2130,2210
2023-10-20 12:00:00+00:00,24,1644,1245,0,478,4288,27,222,2356,2134
2023-10-20 12:15:00+00:00,23,1735,1238,0,478,4223,32,217,2164,2089
2023-10-20 12:30:00+00:00,21,1793,1322,0,478,4303,34,224,1933,2053
2023-10-20 12:45:00+00:00,21,1848,1351,0,478,4443,28,238,1817,2039
2023-10-20 13:00:00+00:00,21,1663,1288,0,478,4122,24,237,1860,2004
2023-10-20 13:15:00+00:00,21,1745,1302,0,479,4059,16,238,1881,2000
2023-10-20 13:30:00+00:00,21,1660,1336,0,478,4056,11,236,1938,1980
2023-10-20 13:45:00+00:00,20,1754,1349,0,479,4071,9,236,1861,1920
2023-10-20 14:00:00+00:00,21,1661,1334,0,479,4094,8,243,1726,1880
2023-10-20 14:15:00+00:00,21,1617,1358,0,479,4072,7,238,1597,1809
2023-10-20 14:30:00+00:00,21,1646,1445,0,479,4024,6,229,1611,1743
2023-10-20 14:45:00+00:00,20,1672,1472,0,479,4021,5,230,1647,1733
2023-10-20 15:00:00+00:00,19,1705,1386,0,479,4181,4,230,1730,1737
2023-10-20 15:15:00+00:00,19,1685,1342,0,479,4255,3,229,1800,1716
2023-10-20 15:30:00+00:00,20,1675,1309,0,479,4256,1,231,1867,1712
2023-10-20 15:45:00+00:00,21,1684,1306,0,479,4269,0,232,1842,1703
2023-10-20 16:00:00+00:00,20,1662,1321,0,479,4222,0,233,1721,1650
2023-10-20 16:15:00+00:00,19,1715,1327,0,479,4220,0,224,1817,1678
2023-10-20 16:30:00+00:00,22,1731,1318,0,479,4275,0,230,1996,1657
2023-10-20 16:45:00+00:00,21,1722,1342,0,479,4284,0,237,2151,1615
2023-10-20 17:00:00+00:00,19,1748,1344,0,479,4286,0,242,2300,1530
2023-10-20 17:15:00+00:00,16,1756,1347,0,479,4204,0,241,2451,1464
2023-10-20 17:30:00+00:00,16,1616,1337,0,479,4111,0,244,2604,1458
2023-10-20 17:45:00+00:00,16,1582,1321,0,479,3982,0,245,2692,1483
2023-10-20 18:00:00+00:00,16,1718,1334,0,479,3873,0,244,2736,1471
2023-10-20 18:15:00+00:00,16,1627,1359,0,479,3795,0,240,2749,1467
2023-10-20 18:30:00+00:00,16,1563,1372,0,479,3582,0,240,2720,1447
2023-10-20 18:45:00+00:00,16,1372,1354,0,479,3609,0,268,2723,1404
2023-10-20 19:00:00+00:00,16,1167,1231,0,479,3367,0,266,2659,1339
2023-10-20 19:15:00+00:00,15,1054,1153,0,479,3294,0,270,2612,1358
2023-10-20 19:30:00+00:00,16,1044,1125,0,479,3225,0,269,2608,1318
2023-10-20 19:45:00+00:00,16,1029,1120,0,479,3212,0,269,2544,1349
2023-10-20 20:00:00+00:00,16,1039,1047,0,479,3202,0,266,2508,1371
2023-10-20 20:15:00+00:00,16,1010,908,0,479,3162,0,267,2550,1389
2023-10-20 20:30:00+00:00,15,1028,861,0,479,3074,0,267,2423,1489
2023-10-20 20:45:00+00:00,15,1005,804,0,479,3000,0,269,2298,1531
2023-10-20 21:00:00+00:00,16,946,696,0,479,2738,0,269,2272,1572
2023-10-20 21:15:00+00:00,15,792,643,0,479,2635,0,265,2330,1554
2023-10-20 21:30:00+00:00,15,839,614,0,478,2563,0,266,2379,1527
2023-10-20 21:45:00+00:00,15,902,588,0,479,2350,0,265,2372,1471
2023-10-20 22:00:00+00:00,16,988,542,0,479,2336,0,263,2469,1527
2023-10-20 22:15:00+00:00,16,1005,526,0,479,2245,0,261,2536,1521
2023-10-20 22:30:00+00:00,16,961,523,0,479,2159,0,254,2478,1496
2023-10-20 22:45:00+00:00,15,951,526,0,478,2024,0,250,2436,1411
2023-10-20 23:00:00+00:00,16,1007,524,0,478,2020,0,250,2419,1391
2023-10-20 23:15:00+00:00,16,1006,522,0,478,1950,0,246,2461,1347
2023-10-20 23:30:00+00:00,15,1017,520,0,478,1870,0,239,2424,1270
2023-10-20 23:45:00+00:00,16,980,521,0,478,1832,0,243,2403,1207
2023-10-21 00:00:00+00:00,16,1156,523,0,478,1859,0,244,2408,1164
2023-10-21 00:15:00+00:00,15,1016,522,0,479,2102,0,247,2333,1155
2023-10-21 00:30:00+00:00,15,1002,519,0,479,2126,0,249,2242,1136
2023-10-21 00:45:00+00:00,15,1134,519,0,479,2076,0,249,2114,1116
2023-10-21 01:00:00+00:00,15,1046,522,0,479,2040,0,250,1999,1084
2023-10-21 01:15:00+00:00,15,1024,522,0,479,2044,0,255,2055,1051
2023-10-21 01:30:00+00:00,15,1004,520,0,479,2004,0,250,2175,1106
2023-10-21 01:45:00+00:00,15,999,522,0,479,1870,0,254,2248,1139
2023-10-21 02:00:00+00:00,15,1016,520,0,479,1840,0,259,2145,1178
2023-10-21 02:15:00+00:00,15,1007,520,0,479,1804,0,257,1954,1164
2023-10-21 02:30:00+00:00,15,997,524,0,479,1746,0,254,2037,1188
2023-10-21 02:45:00+00:00,15,968,521,0,479,1762,0,253,2169,1112
2023-10-21 03:00:00+00:00,15,1035,525,0,479,1802,0,257,2412,1160
2023-10-21 03:15:00+00:00,15,1054,530,0,479,1770,0,260,2425,1193
2023-10-21 03:30:00+00:00,15,1060,525,0,479,1802,0,261,2409,1294
2023-10-21 03:45:00+00:00,15,1061,523,0,479,1850,0,256,2458,1259
2023-10-21 04:00:00+00:00,15,1057,524,0,479,1954,0,262,2506,1358
2023-10-21 04:15:00+00:00,15,1091,521,0,479,2004,0,265,2572,1331
2023-10-21 04:30:00+00:00,15,1114,522,0,479,2045,0,270,2636,1376
2023-10-21 04:45:00+00:00,15,1151,525,0,479,2116,0,272,2728,1336
2023-10-21 05:00:00+00:00,15,1144,522,0,479,2208,0,270,2922,1337
2023-10-21 05:15:00+00:00,14,1152,524,0,479,2359,0,267,2960,1381
2023-10-21 05:30:00+00:00,14,1158,520,0,479,2447,0,261,2945,1438
2023-10-21 05:45:00+00:00,15,1145,518,0,479,2540,0,267,2976,1491
2023-10-21 06:00:00+00:00,14,1147,521,0,479,2605,0,263,2976,1510
2023-10-21 06:15:00+00:00,14,1144,521,0,479,2662,0,266,2992,1447
2023-10-21 06:30:00+00:00,15,1153,523,0,479,2719,3,265,2947,1405
2023-10-21 06:45:00+00:00,15,1188,523,0,479,2788,9,272,2926,1439
2023-10-21 07:00:00+00:00,15,1285,528,0,479,2953,15,269,2968,1461
2023-10-21 07:15:00+00:00,16,1178,552,0,479,3285,22,274,2968,1504
2023-10-21 07:30:00+00:00,15,1116,568,0,479,3433,33,273,2992,1482
2023-10-21 07:45:00+00:00,15,1087,566,0,479,3505,38,272,2958,1492
2023-10-21 08:00:00+00:00,16,1053,536,0,479,3862,64,270,3000,1584
2023-10-21 08:15:00+00:00,16,979,522,0,478,4161,84,277,3001,1664
2023-10-21 08:30:00+00:00,15,959,521,0,478,4400,99,271,2988,1688
2023-10-21 08:45:00+00:00,16,966,522,0,478,4626,114,263,2895,1643
2023-10-21 09:00:00+00:00,16,1072,521,0,478,5318,134,260,3054,1901
2023-10-21 09:15:00+00:00,15,1098,524,0,478,5594,115,255,2970,2001
2023-10-21 09:30:00+00:00,16,1108,527,0,478,5816,107,256,2930,2035
2023-10-21 09:45:00+00:00,15,1107,526,0,478,6007,66,259,2694,2089
2023-10-21 10:00:00+00:00,16,1213,523,0,478,6349,54,258,2520,2042
2023-10-21 10:15:00+00:00,16,1122,526,0,478,6602,63,260,2507,2046
2023-10-21 10:30:00+00:00,16,1082,526,0,479,6903,125,258,2539,2073
2023-10-21 10:45:00+00:00,15,1041,527,0,478,6932,156,258,2538,2070
2023-10-21 11:00:00+00:00,15,1072,528,0,479,7090,175,254,2582,2044
2023-10-21 11:15:00+00:00,15,1053,528,0,479,7128,164,260,2616,2021
2023-10-21 11:30:00+00:00,15,1070,524,0,478,7062,128,262,2591,2073
2023-10-21 11:45:00+00:00,15,1077,526,0,478,7090,93,260,2564,2082
2023-10-21 12:00:00+00:00,15,1043,524,0,478,6905,85,260,2925,2007
2023-10-21 12:15:00+00:00,15,1024,526,0,479,6782,98,261,2976,1988
2023-10-21 12:30:00+00:00,14,1014,524,0,479,6661,147,262,3008,1937
2023-10-21 12:45:00+00:00,14,1041,525,0,479,6465,149,261,3093,1836
2023-10-21 13:00:00+00:00,14,1057,523,0,479,6028,116,260,3130,1830
2023-10-21 13:15:00+00:00,14,1063,519,0,479,5718,113,259,3184,1872
2023-10-21 13:30:00+00:00,14,1129,523,0,479,5413,97,265,3195,1898
2023-10-21 13:45:00+00:00,15,1246,521,0,479,5003,100,258,3196,1908
2023-10-21 14:00:00+00:00,15,1209,525,0,479,4657,109,257,3151,1944
2023-10-21 14:15:00+00:00,14,1214,528,0,479,4431,78,264,3196,1939
2023-10-21 14:30:00+00:00,15,1328,588,0,479,4146,70,262,3199,1937
2023-10-21 14:45:00+00:00,16,1492,621,0,479,4020,55,259,3188,2009
2023-10-21 15:00:00+00:00,16,1448,702,0,478,4056,38,270,3164,1989
2023-10-21 15:15:00+00:00,15,1498,904,0,479,3959,32,279,3115,1985
2023-10-21 15:30:00+00:00,16,1609,972,0,479,4029,13,280,3066,1982
2023-10-21 15:45:00+00:00,16,1560,995,0,479,4145,5,275,3074,2048
2023-10-21 16:00:00+00:00,16,1527,996,0,479,4366,2,277,3008,2099
2023-10-21 16:15:00+00:00,16,1567,1006,0,479,4389,0,282,3031,2080
2023-10-21 16:30:00+00:00,16,1594,1009,0,479,4387,0,279,3102,2071
2023-10-21 16:45:00+00:00,16,1662,992,0,479,4374,0,275,3145,2069
2023-10-21 17:00:00+00:00,16,1735,998,0,479,4510,0,275,3170,2101
2023-10-21 17:15:00+00:00,16,1689,999,0,479,4558,0,278,3173,2156
2023-10-21 17:30:00+00:00,16,1605,1006,0,479,4574,0,280,3181,2194
2023-10-21 17:45:00+00:00,16,1536,964,0,479,4523,0,283,3187,2201
2023-10-21 18:00:00+00:00,16,1540,855,0,479,4379,0,279,3192,2220
2023-10-21 18:15:00+00:00,16,1502,778,0,479,4273,0,279,3190,2195
2023-10-21 18:30:00+00:00,15,1499,690,0,478,4247,0,284,3182,2172
2023-10-21 18:45:00+00:00,16,1501,653,0,479,4234,0,275,3187,2171
2023-10-21 19:00:00+00:00,15,1474,630,0,479,3945,0,280,3188,2217
2023-10-21 19:15:00+00:00,15,1458,651,0,479,3764,0,281,3190,2262
2023-10-21 19:30:00+00:00,15,1467,655,0,479,3658,0,278,3183,2225
2023-10-21 19:45:00+00:00,16,1435,654,0,479,3526,0,305,3179,2182
2023-10-21 20:00:00+00:00,16,1500,642,0,479,3480,0,319,3156,2141
2023-10-21 20:15:00+00:00,15,1418,652,0,478,3508,0,325,3119,2137
2023-10-21 20:30:00+00:00,16,1331,659,0,479,3543,0,320,2993,2108
2023-10-21 20:45:00+00:00,15,1305,652,0,479,3513,0,318,2741,2112
2023-10-21 21:00:00+00:00,15,1669,698,0,479,3651,0,314,2490,2119
2023-10-21 21:15:00+00:00,15,1770,743,0,479,4060,0,317,2264,2104
2023-10-21 21:30:00+00:00,15,1454,704,0,479,4212,0,311,2097,2105
2023-10-21 21:45:00+00:00,15,1595,685,0,479,4187,0,301,2005,2107
2023-10-21 22:00:00+00:00,15,1325,628,0,479,4009,0,294,1911,2087
2023-10-21 22:15:00+00:00,15,1212,583,0,479,3894,0,283,1994,2113
2023-10-21 22:30:00+00:00,16,1187,588,0,479,3753,0,275,2162,2079
2023-10-21 22:45:00+00:00,16,1132,585,0,479,3550,0,272,2490,2084
2023-10-21 23:00:00+00:00,16,1053,583,0,479,3296,0,269,2824,2125
2023-10-21 23:15:00+00:00,16,1002,566,0,479,3181,0,270,2837,2106
2023-10-21 23:30:00+00:00,16,1023,585,0,479,3127,0,277,2703,2148
2023-10-21 23:45:00+00:00,16,1019,576,0,479,3046,0,281,2516,2145
2023-10-22 00:00:00+00:00,16,1059,544,0,479,3147,0,278,2366,2142
2023-10-22 00:15:00+00:00,16,1026,520,0,479,3150,0,274,2282,2096
2023-10-22 00:30:00+00:00,16,1025,517,0,479,3150,0,268,2200,2074
2023-10-22 00:45:00+00:00,16,1021,520,0,479,3163,0,272,2161,2081
2023-10-22 01:00:00+00:00,16,1150,531,0,479,3172,0,268,2140,2122
2023-10-22 01:15:00+00:00,16,1137,537,0,479,3208,0,270,2238,2145
2023-10-22 01:30:00+00:00,16,1019,534,0,479,3205,0,274,2452,2135
2023-10-22 01:45:00+00:00,16,969,578,0,479,3140,0,274,2657,2105
2023-10-22 02:00:00+00:00,16,946,624,0,479,2980,0,277,2861,2056
2023-10-22 02:15:00+00:00,16,924,693,0,479,2688,0,282,2883,1878
2023-10-22 02:30:00+00:00,16,932,783,0,479,2638,0,276,2843,1906
2023-10-22 02:45:00+00:00,16,960,753,0,479,2729,0,273,2689,1887
2023-10-22 03:00:00+00:00,16,969,732,0,479,2651,0,273,2582,1761
2023-10-22 03:15:00+00:00,16,980,745,0,479,2757,0,278,2556,1735
2023-10-22 03:30:00+00:00,16,940,768,0,479,2832,0,279,2496,1753
2023-10-22 03:45:00+00:00,16,988,777,0,479,2883,0,271,2453,1763
2023-10-22 04:00:00+00:00,16,973,793,0,479,2863,0,270,2313,1931
2023-10-22 04:15:00+00:00,16,945,824,0,479,2870,0,268,2195,2067
2023-10-22 04:30:00+00:00,16,941,832,0,480,2912,0,270,2148,1946
2023-10-22 04:45:00+00:00,16,1016,828,0,479,2823,0,273,2067,1912
2023-10-22 05:00:00+00:00,14,1019,865,0,479,2795,0,278,1985,1881
2023-10-22 05:15:00+00:00,15,1045,881,0,479,2819,0,274,1887,1784
2023-10-22 05:30:00+00:00,15,1141,888,0,479,2790,0,274,1786,1716
2023-10-22 05:45:00+00:00,14,1345,888,0,479,2900,0,275,1705,1625
2023-10-22 06:00:00+00:00,14,1027,899,0,480,2683,0,275,1744,1445
2023-10-22 06:15:00+00:00,14,1013,917,0,480,2741,0,280,1712,1370
2023-10-22 06:30:00+00:00,15,1020,927,0,480,2699,1,280,1682,1399
2023-10-22 06:45:00+00:00,16,1053,924,0,480,2836,5,282,1749,1336
2023-10-22 07:00:00+00:00,16,1088,896,0,480,3177,12,285,1802,1337
2023-10-22 07:15:00+00:00,16,1086,879,0,480,3339,16,279,1744,1294
2023-10-22 07:30:00+00:00,16,1025,879,0,479,3306,18,281,1753,1279
2023-10-22 07:45:00+00:00,16,1035,884,0,480,3536,26,276,1724,1304
2023-10-22 08:00:00+00:00,16,1227,910,0,480,3951,43,275,1721,1233
2023-10-22 08:15:00+00:00,16,1121,1018,0,480,4297,63,275,1678,1172
2023-10-22 08:30:00+00:00,16,1068,1034,0,479,4296,71,278,1605,1163
2023-10-22 08:45:00+00:00,16,1031,1049,0,479,4507,80,268,1567,1153
2023-10-22 09:00:00+00:00,16,1216,1069,0,479,5036,120,260,1489,1108
2023-10-22 09:15:00+00:00,16,1106,1088,0,479,5444,147,269,1468,1031
2023-10-22 09:30:00+00:00,16,1014,1096,0,479,5619,164,277,1513,1034
2023-10-22 09:45:00+00:00,16,1010,1075,0,479,5513,176,281,1571,1004
2023-10-22 10:00:00+00:00,16,1136,1030,0,479,5743,199,281,1548,1159
2023-10-22 10:15:00+00:00,16,1178,991,0,479,5851,132,285,1509,1146
2023-10-22 10:30:00+00:00,16,1207,935,0,479,5967,110,294,1500,1000
2023-10-22 10:45:00+00:00,16,1245,924,0,480,6062,126,296,1545,924
2023-10-22 11:00:00+00:00,16,1299,917,0,480,5924,89,292,1544,881
2023-10-22 11:15:00+00:00,16,1386,897,0,480,5861,94,290,1536,874
2023-10-22 11:30:00+00:00,16,1262,891,0,480,6055,87,289,1502,1018
2023-10-22 11:45:00+00:00,15,1240,899,0,480,6095,129,286,1455,1035
2023-10-22 12:00:00+00:00,16,1273,977,0,479,5909,90,294,1363,983
2023-10-22 12:15:00+00:00,16,1372,1000,0,479,5709,103,298,1305,1026
2023-10-22 12:30:00+00:00,16,1303,994,0,479,5598,115,292,1378,1012
2023-10-22 12:45:00+00:00,15,1356,1041,0,479,5601,136,292,1370,937
2023-10-22 13:00:00+00:00,15,1454,1107,0,479,5343,93,294,1202,868
2023-10-22 13:15:00+00:00,15,1431,1102,0,479,5111,110,291,1260,802
2023-10-22 13:30:00+00:00,16,1436,1080,0,479,5080,143,293,1280,842
2023-10-22 13:45:00+00:00,16,1394,1075,0,479,4689,138,292,1346,754
2023-10-22 14:00:00+00:00,15,1596,1168,0,479,4410,104,305,1286,756
2023-10-22 14:15:00+00:00,15,1678,1336,0,479,4142,99,318,1188,707
2023-10-22 14:30:00+00:00,15,1860,1425,0,479,3745,72,323,1133,659
2023-10-22 14:45:00+00:00,16,2167,1515,0,479,3424,50,329,1125,610
2023-10-22 15:00:00+00:00,16,2546,1714,0,479,3245,42,332,1115,546
2023-10-22 15:15:00+00:00,15,2873,1872,0,479,2870,24,341,1159,480
2023-10-22 15:30:00+00:00,16,3251,1967,0,479,2660,19,344,1151,444
2023-10-22 15:45:00+00:00,16,3566,2090,0,479,2592,11,346,1080,433
2023-10-22 16:00:00+00:00,16,3273,2252,0,479,2680,6,348,1039,439
